area1,place,time,area,rating,snippet
제주도, 우도,2018년 3월,"제주도, 대한민국",4,우도 둘레길은 쉬멍쉬멍 산책하면서 푸른바다와 하얀 모래밭을 걷기도 좋고 전동차를 빌려 구석구석 볼수있어요.또한 지금은 자가용 렌트카도 갖고갈 수 없어서 좋아요
제주도, 우도,2018년 2월,"서울, 대한민국",5,10시쯤 우도에 도착해 버스 1일권을 끊을까 고민하다 조금만 걷고 버스를 타야겠다~ 했는데 걸어서 주요 코스를 다 돌았어요. 서빈백사-청진항-우도봉-검멀레-하고수동-천진항 순서로 걸었는데 크게 힘들지 않았습니다. 중간에 쉬기도 하고 점심 먹고 커피도 한잔 하는데 5시간 정도 걸렸네요. (25000보 정도 걸음) 걷기 좋아하시는 분들은 날씨만 괜찮다면 크게 무리 없이 버스나 전기차 대여 없이 걸어서 여행 가능합니다. 1년에 한번씩은 제주 여행 하는데 역시 그중에 최고는 우도라고 개인적으로 생각해요.
제주도, 우도,2018년 2월,"서울, 대한민국",5,"4일간의 제주도 여행 중에서 가장 좋았던 곳입니다. 환상적인 해변, 트래킹 하기 좋은 길, 특히 렌트카가 들어가지 못하게 되어 더욱 다니기 좋아졌습니다. 도로가 한적하기 때문입니다. 군데군데 맛있는 식사를 제공하는 음식점도 있어 더욱 좋았습니다. 다음번에는 우도만 여행할 예정입니다."
제주도, 우도,2017년 10월,"Morden, 영국",3,"첫 제주도 여행은 자전거를 타고 제주 한 바퀴를 일주하는 터라 우도에 방문할 메리트를 못느꼈고, 두 번째 여행에 가게 되었는데 면허가 없어 렌트를 하지 못해 버스로 한 바퀴 둘러봤습니다. 많은 관광객들의 재미의 절반이 줄어버렸달까요. 사람이 너무 많이 북적거려 한적한 바다를 보고 싶다면 그건 비추!"
제주도, 우도,2018년 2월,"서울, 대한민국",4,성산항과 종달항 두군데에서 입도할 수 있습니다. 바람이 많이 불기는 하지만 우도에서 바라보는 노을은 정말로 장관이라 일정에 여유가 있으면 1박 하면서 꼭 보고 가셨으면 좋겠습니다.
제주도, 우도,2017년 3월,"서울, 대한민국",5,렌터카 끌고 넘어갔습니다. 잘 안 알아보고 가서인지 식당 선택 폭이 좁았던 것 같네요ㅠㅠ 하얀 모래사장은 신기했어요!
제주도, 우도,2018년 2월,"수원, 대한민국",5,오토바이 빌려서 한바퀴도려고 했는데 길 잃어서 마을을 가로지르고.빙빙돌기는 했지만! 풍경이 너무 그림같았어요ㅠㅜㅠ❤❤❤ 처음 도착했을때는 어두웠는데 곧 날씨도 좋아져서 좋았답니다ㅎ  당연한거지만 매우~추움으로 따숩게 입고가시고요 오토바이코스에 음식점.아이스크림가게가 많아서 배고플때  언제든지 멈춰서 먹을수있어요ㅋㅋ
제주도, 우도,2018년 1월,X,5,배타고15분정도들어가서 우도 전기오토바이 2만원 4시간 검은모래해변 방문 우도땅콩아이스크림 등
제주도, 우도,2017년 4월,"서울, 대한민국",4,"여전히 아름답지만 괴랄한 개발로 그 아름다움이 많이 흐려졌다. 카트(?)같은거 빌려서 돌아다녀도 괜찮고 그냥 돌아다녀도 빨리빨리 다녀야 할 일이 없어서 좋음. 1박을 해도 나쁘진 않음. 산호사 해수욕장이 아름답다. 식당은 조심해야한다. 성게국수먹고 한바탕 난리나서 새벽에 응급실(엄밀히말하면 보건소) 갔는데, 거 동네 주민이 그집은 원래 관광객 상대로 안좋은 성게 판다고 혀를 찼다."
제주도, 우도,2017년 3월,X,5,여름에 왜 제주도에  가는지 알겠다. 너무 예쁜 바닷가. 하지만 맛있는 식당이 없어서 많이 아쉽다.
제주도, 우도,2017년 7월,X,5,전기자동차? 전동차? 같은걸 빌려서 다녔는데 시원하고 아주 좋았어요 한바퀴 도니까 딱  두시간? 세시간 정도 걸렸는데 예쁘고 좋은 풍경도 보고 맛난것도 먹고 즐거운 경험이었습니다.
제주도, 우도,2017년 12월,"서울, 대한민국",5,제주도에서 하루정도 다녀올만한 우도. 생각보다 넓어서 걸어다니는건 무리이고 자전거를 빌려서 다니면 좋다. 바다도 이쁘고 땅콩아이스크림도 맛있다
제주도, 우도,2017년 1월,"대전, 대한민국",3,바다 색깔이 너무너무 이뻤다. 하지만 길이 매우 좁아 운전하긴 약간 무리가 있다. 걸어 다닐 수 도 없고 우도에서 이용가능한 교통을 찾는다는게 조금 번거롭다. 
제주도, 우도,2017년 5월,"안양, 대한민국",5,우도는 언제 가도 사랑스럽죠 제주도와 또다른 매력이 있기도 하고요 우도의 아름다움이 그립네요
제주도, 우도,2017년 2월,"필라델피아, 펜실베이니아",4,이제는 너무 유명해진 우도. 제가 갔을때는 차량이 아직 가능해서 차량 가지고 방문했어요. 도로가 많이 좁아서 셔틀타고 다니는게 더 좋을 것 같아요
제주도, 우도,2017년 11월,대한민국,5,"우도 버스투어를 이용해 관광지를 보러 다녔습니다. 저렴한 가격에 기사님들께서 관광스팟마다 친절하게 설명해주셔서 좋았습니다. 전동차나 개조한 오토바이 등을 렌트해 돌아다니시는 분도 많던데, 저는 추천하지 않습니다. 지나다니다보니 오토바이 바퀴가 빠져 걸어가시는 분들, 오르막길을 오르지 못하는 오토바이들을 볼 수 있었습니다. 다들 안전하게 버스투어 하세요!"
제주도, 성산 일출봉,2020년 11월,"양산, 대한민국",5,오랫만에 부부가 정상까지 올랐습니다. 제주 한 달 살이와 올레길 걷기를 계속하고 있는데 친구부부랑 성산일출봉을 함께 올랐지요. 아마 20년전쯤 왔던 이곳도 너무 많이 편하게 오르도록 잘 개발된 모습을 보았고 정상에서 다른 각도에서의 한라산 정상 눈에 넣는 기쁨도 가졌습니다. 꼭 일출 보러 가지 않더라도 언제든지 시간내어 가시길 추천합니다 ^^
제주도, 성산 일출봉,2019년 10월,대한민국,5,느긋하게 슬렁슬렁 왔다갔다 하기 좋음. 계단이 많아서 내려올 때 무릎이 아플 수도 있으니 천천히 내려오는 게 좋을 듯. 간혹 사람에 치이는 경우가 있는데 관광버스가 주차장에 많을 때는 피하는 게 좋음.
제주도, 성산 일출봉,2020년 9월,"차탄쵸, 일본",4,"코로나-19로 해외여행 가기가 쉽지 않아 가족과 함께 한 여행이어서 인지 모든게 여유롭고 만족했다 약간의  노력이 필요하지만 ,완전히  정상에 도달한후 느낄수 있는 경치는 가히  절경이라 할수 있다 펼처진 넓은 바다와 푸르름  그리고 시원한 바람. 왕복1시간의 등정이지만  , 보람된 시간 이었습니다  그러나  한가지 결점은 아래 해변에서  판매되는  해산물 가격이 너무 심한 바가지 입니다"
제주도, 성산 일출봉,2020년 9월,"서울, 대한민국",5,꼭 정상에  올라가 보시라고  얘기 하고 싶구요 계단으로 되어  있어  올라갈때  힘은  들지만 그만큼  아름다운  정상 전망을  보여  줍니다 너무나 아름다운 경치ok
제주도, 성산 일출봉,2020년 8월,X,4,입장료가격이 많이 오른듯해요  왕복 50분인데 5000원ㅜㅜ 무료관람가능한지역이 있긴하지만 작은 한라산을 오르는 느낌으로 다녀왔어요
제주도, 성산 일출봉,2019년 9월,"고양, 대한민국",5,정상까지 올라가는건 조금 힘듭니다. 하지만 올라는 순간 그 힘듦이 순식간에 사라지고 감탄사가 절로 나오는. 그런 곳입니다. 제주도 와서 일출봉 올라가보는것은 이제 필수죠.
제주도, 성산 일출봉,2020년 7월,"대전, 대한민국",5,코로나로 여름 여행을 어디로 갈까 하다가 제주도 다녀 왔습니다 가고 또 가도 볼 것이 무궁무진한 대한민국의 보물 제주도 입니다
제주도, 성산 일출봉,2020년 7월,"천안, 대한민국",5,우뚝솟은 성산일출봉 근처에 올때부터 압도합니다. 아이가 힘들어해서 정상은 못갔지만 정말 멋진곳입니다. 근처에 우도가는 선착장과 섭지코지가 있습니다.
제주도, 성산 일출봉,2020년 6월,"부산, 대한민국",5,"제주도하면 제일 먼저 떠오르는 곳은 한라산이지만 명소라고 하기에는  너무 특징이 없고 몇 % 부족한 것 같아요.   그러나 성산일출봉은 세계자연유산으로 선정된  진정한 제주의 랜드마크이며, 올레1,2코스를 따라 걸으면서 오름에서, 바닷가에서 바라보는 성산일출봉의 모습은 방향에 따라서 다른 모습들을 보여준답니다. 성산 인근을 지날 때 가끔씩 발걸음을 멈추고 성산일출봉의 다른 모습들을 즐겨보세요."
제주도, 성산 일출봉,2020년 4월,"서울, 대한민국",5,"일출봉 정상까지 꼭 올라가 보세요. 어린아이들도 갈 정도로 그리 힘들지 않습니다. 20여분 안에 정상까지 갈 정도의 높이입니다. 입장료는 5천원이지만, 올라가는 중각중간 정말 멋진 경치를 즐길 수 있습니다!"
제주도, 성산 일출봉,2019년 11월,"부산, 대한민국",4,가족이 함께 오손도손 팔짱끼고 가며 이런저런 얘기도 나누고 앞으로의 계획도 약속하며 올라가다보면 힘든 것도 없이 금방 올라가죠.   올라서서 내려다보는 풍경은 정말 멋지고 아름답습니다.   천혜의 바다란 말이 절로 나오고 아쉽게도 해돋이는 보지 못했으나 새벽잠을 포기하고 거기까지 올랐다는 벅참과 뿌뜻함에 더욱 행복해지는 시간이었습니다.
제주도, 성산 일출봉,2020년 2월,"대구, 대한민국",4,제주도에 오면 그래도 한 번 정도 들러야 하는 곳 아닐까 합니다. 개인적으로는 우도에 가기 전에 성산일출봉 들렀다가 갔네요. 주변 편의점이나 식당들이 너무 비싸서...미리 준비해가세요 이왕이면.
제주도, 성산 일출봉,2020년 2월,X,3,예전에 여행이 활성화 되지 않았을 때나 성산 일출봉이 필수 코스였다. 그러나 한번 쯤은 가볼만한 가치가 있는 곳이다. 주변 식당은 비싸고 그닥...
제주도, 성산 일출봉,2020년 1월,대한민국,5,일출을 보기 위해 새벽부터 서둘러서 해 뜨기도 전부터 산을 탔지요~~ 하지만 일출을 볼 수는 없었어요 ㅠㅠ 그래도 공기가 너무 좋았고 기분은 상쾌했습니다
제주도, 성산 일출봉,2020년 1월,X,5,너무 힘들지도 않고 그렇다고 올라가기 너무 쉽지도 않아요. 그런데 정말 아름답고 일출과 일몰을 모두 볼 수 있는 장소라는 것도 좋습니다.
제주도, 성산 일출봉,2019년 2월,"서울, 대한민국",5,제주도의 필수 코스라고 할 수 있는 성산 일출봉! 성산일출봉에 꼭대기에 오르면 분화구가 있는데 그곳에서 바라본 제주 바다는 아주 장관이랍니다!!
제주도, 성산 일출봉,2019년 7월,X,4,성산일출봉은 그냥 제주 필수 코스라서 아침에 갔는데 너무 높지도 않고 아래 맛집도 많고 한번쯤은 갈 만한 공간입니다. 시원하고 좋습니다
제주도, 성산 일출봉,2020년 1월,X,4,새해 첫 가족여행으로  제주도로 갔습니다 일출은 날씨가 흐려서 보지 못했지만 정상에서 보는 자연경관이 너무 멋있고 좋았습니다 강추합니다
제주도, 성산 일출봉,2019년 9월,"서울, 대한민국",4,거이 2달에 한번씩 방문하는곳이 제주도라 익숙하답니다 저는 일출봉은 따로 입장료내고 올라가지는 않고 앞에 커피집에서 구경하는걸 좋아해요~ 장관이거든욘
제주도, 성산 일출봉,2019년 12월,X,5,근처에서  숙박하고 일출을 감상하는 것도 유익하다 날씨에 상관없이 해뜨는 장관은  경의롭다 숙박가격도 저렴하고 우리는 코델리아s리조트 에서 가격면에서는 가성비 좋았고 별도의 바베큐 예약으로  제주흑돼지를  맛있게  먹었다
제주도, 성산 일출봉,2019년 12월,"서울, 대한민국",5,오름 정도 생각하고 올랐다가 정말 힘들었어요 거의 산 등반하는 수준이에요. 편한 운동화신어야해요. 막상 올라가면 경치는 훌륭해요
제주도, 성산 일출봉,2019년 11월,"서울, 대한민국",3,그냥 그랬네요 생각보다 사람은 별로 없었는데 일출할때 가면 뭐가 좀 다르려나요? 전 낮에 갔거든요 산책수준은 아니고 운동한다 치고 5천원내고 한바퀴는 돌만합니다.
제주도, 성산 일출봉,2019년 8월,X,5,제주도의 가장상징인곳중 한곳이죠. 제주도를 방문하시면 꼭 찾아보세요. 다만 일출시간을 맞춰서 올라가도 날씨가 좋지못한날에는 일출보기에 실패 할 수있습니다.
제주도, 성산 일출봉,2019년 10월,X,5,"우리나라의 유산이자 전세계의 유산인 성산일출봉을 좀더 신경써서 관리해주셨스면 합니다. 중간중간 외국분들이 담배를 지정되지 않은 곳에서 피고, 질서 없이 행동하는것에 대해 관리 직원들께서 좀더 신경써주셨으면 합니다. 입장료를 올린것에는 아무의견 없으나, 방문을 하였을때, 아~이래서 올렸구나 하는 동감을 느꼈으면 합니다."
제주도, 성산 일출봉,2019년 10월,"Seoul, South Korea",4,성산일출봉은 걷기 좋게 나무계단을 잘 깔아 놓았더라고요. 일출을 보는 곳인데 의외로 일몰때 가면 정말 멋진 사진을 찍을 수 있어요. 
제주도, 성산 일출봉,2019년 8월,"서울, 대한민국",5,"정상까지 가파른 계단을 올라가야하지만 씩씩한 유치원생정도면 충분히 올라갈수있구요, 올라가는 중간에 힘들지만 멋진 전경들이 펼쳐져 있어 쉬엄쉬엄 올라가면 정상까지 금방 도달합니다. "
